T,F1,RP1,C1,V1,A1,AP1
2013-07-15 10:49:44+05:30,50.16,-18.919,4.725,206.92,977.555,977.738
2013-07-15 10:49:45+05:30,50.13,-19.079,4.727,207.02,978.337,978.523
2013-07-15 10:49:46+05:30,50.13,-18.982,4.725,206.9,977.353,977.537
2013-07-15 10:49:47+05:30,50.13,-18.895,4.725,206.95,977.717,977.899
2013-07-15 10:49:48+05:30,50.14,-18.791,4.728,207.07,978.855,979.035
2013-07-15 10:49:49+05:30,50.14,-19.103,4.729,207.12,979.284,979.47
2013-07-15 10:49:50+05:30,50.12,-18.934,4.726,206.98,978.021,978.204
2013-07-15 10:49:51+05:30,50.13,-19.073,4.726,206.98,978.042,978.228
2013-07-15 10:49:52+05:30,50.14,-18.931,4.725,206.95,977.708,977.891
2013-07-15 10:49:53+05:30,50.14,-19.135,4.726,206.95,977.759,977.946
2013-07-15 10:49:54+05:30,50.12,-18.982,4.727,207,978.204,978.388
2013-07-15 10:49:55+05:30,50.11,-18.875,4.728,207.04,978.685,978.867
2013-07-15 10:49:56+05:30,50.12,-18.88,4.729,207.08,979.103,979.652
2013-07-15 10:49:57+05:30,50.12,-19.076,4.73,207.13,979.594,980.236
2013-07-15 10:49:58+05:30,50.12,-19.217,4.731,207.19,979.994,981.581
2013-07-15 10:49:59+05:30,50.13,-18.946,4.731,207.28,981.104,980.04
2013-07-15 10:50:00+05:30,50.14,-18.883,4.729,207.09,979.24,979.102
2013-07-15 10:50:01+05:30,50.12,-19.041,4.726,207.06,978.949,978.008
2013-07-15 10:50:02+05:30,50.12,-18.982,4.723,206.86,977.007,976.93
2013-07-15 10:50:03+05:30,50.11,-19.395,4.724,206.91,977.158,977.351
2013-07-15 10:50:04+05:30,50.13,-19.026,4.725,206.91,977.523,977.708
2013-07-15 10:50:05+05:30,50.12,-19.238,4.722,206.76,976.109,976.298
2013-07-15 10:50:06+05:30,50.14,-18.556,4.73,207.1,979.329,979.504
2013-07-15 10:50:07+05:30,50.13,-19.135,4.73,207.08,979.201,979.388
2013-07-15 10:50:08+05:30,50.13,-18.976,4.73,207.14,979.667,979.851
2013-07-15 10:50:09+05:30,50.12,-19.217,4.732,207.16,980.048,980.237
2013-07-15 10:50:10+05:30,50.13,-19.047,4.732,207.2,980.355,980.54
2013-07-15 10:50:11+05:30,50.13,-18.979,4.73,207.1,979.425,979.609
2013-07-15 10:50:12+05:30,50.13,-18.991,4.733,207.23,980.606,980.79
2013-07-15 10:50:13+05:30,50.13,-19.217,4.732,207.17,980.092,980.28
2013-07-15 10:50:14+05:30,50.13,-19.302,4.734,207.26,980.913,981.103
2013-07-15 10:50:15+05:30,50.11,-19.253,4.733,207.25,980.752,980.941
2013-07-15 10:50:16+05:30,50.13,-18.937,4.735,207.32,981.454,981.637
2013-07-15 10:50:17+05:30,50.11,-19.206,4.732,207.19,980.281,980.47
2013-07-15 10:50:18+05:30,50.12,-18.77,4.73,207.11,979.373,979.553
2013-07-15 10:50:19+05:30,50.14,-19.07,4.726,206.95,977.803,977.989
2013-07-15 10:50:20+05:30,50.11,-19.002,4.728,207.04,978.773,978.957
2013-07-15 10:50:21+05:30,50.13,-18.806,4.73,207.13,979.6,979.781
2013-07-15 10:50:22+05:30,50.14,-18.883,4.726,206.93,977.684,977.866
2013-07-15 10:50:23+05:30,50.11,-18.758,4.728,207.03,978.771,978.951
2013-07-15 10:50:24+05:30,50.11,-19.325,4.727,207.03,978.507,978.698
2013-07-15 10:50:25+05:30,50.12,-19.002,4.732,207.17,980.104,980.288
2013-07-15 10:50:26+05:30,50.11,-18.976,4.729,207.07,979.051,979.235
2013-07-15 10:50:27+05:30,50.13,-18.94,4.724,206.88,977.178,977.362
2013-07-15 10:50:28+05:30,50.11,-19.106,4.724,206.86,977.111,977.298
2013-07-15 10:50:29+05:30,50.12,-19.203,4.723,206.83,976.692,976.881
2013-07-15 10:50:30+05:30,50.13,-18.875,4.725,206.88,977.229,977.411
2013-07-15 10:50:31+05:30,50.11,-19.02,4.727,207,978.305,978.49
2013-07-15 10:50:32+05:30,50.12,-18.907,4.728,207.07,978.962,979.144
2013-07-15 10:50:33+05:30,50.12,-19.253,4.727,207.01,978.375,978.565
2013-07-15 10:50:34+05:30,50.13,-18.779,4.728,207.03,978.598,978.778
2013-07-15 10:50:35+05:30,50.12,-19.064,4.726,206.93,977.82,978.005
2013-07-15 10:50:36+05:30,50.13,-19.067,4.727,206.97,978.146,978.331
2013-07-15 10:50:37+05:30,50.12,-18.854,4.727,206.99,978.368,978.55
2013-07-15 10:50:38+05:30,50.13,-18.919,4.725,206.89,977.276,977.459
2013-07-15 10:50:39+05:30,50.13,-18.71,4.725,206.88,977.281,977.46
2013-07-15 10:50:40+05:30,50.12,-19.212,4.726,206.96,977.859,978.048
2013-07-15 10:50:41+05:30,50.14,-18.752,4.727,206.99,978.235,978.414
2013-07-15 10:50:42+05:30,50.12,-19.07,4.724,206.88,977.195,977.381
2013-07-15 10:50:43+05:30,50.13,-18.982,4.728,207.02,978.526,978.71
2013-07-15 10:50:44+05:30,50.14,-19.15,4.73,207.13,979.495,979.682
2013-07-15 10:50:45+05:30,50.13,-18.848,4.727,207.01,978.393,978.575
2013-07-15 10:50:46+05:30,50.16,-18.883,4.727,206.98,978.183,978.366
2013-07-15 10:50:47+05:30,50.14,-18.993,4.725,206.96,977.801,977.985
2013-07-15 10:50:48+05:30,50.15,-18.895,4.725,206.96,977.708,977.891
2013-07-15 10:50:49+05:30,50.15,-18.872,4.726,207.01,978.208,978.39
2013-07-15 10:50:50+05:30,50.14,-18.725,4.728,207.07,978.857,979.036
2013-07-15 10:50:51+05:30,50.15,-18.907,4.729,207.16,979.523,979.706
2013-07-15 10:50:52+05:30,50.16,-18.851,4.732,207.28,980.647,980.828
2013-07-15 10:50:53+05:30,50.16,-18.851,4.732,207.28,980.647,980.828
2013-07-15 10:50:54+05:30,50.15,-19.064,4.731,207.24,980.235,980.421
2013-07-15 10:50:55+05:30,50.16,-18.907,4.728,207.1,979.077,979.26
2013-07-15 10:50:56+05:30,50.16,-19.129,4.724,206.94,977.288,977.476
2013-07-15 10:50:57+05:30,50.16,-18.961,4.724,207.01,977.661,977.845
2013-07-15 10:50:58+05:30,50.15,-18.943,4.722,206.91,976.839,977.485
2013-07-15 10:50:59+05:30,50.14,-18.698,4.727,207.07,978.565,978.542
2013-07-15 10:51:00+05:30,50.13,-18.901,4.726,207.05,978.31,979.473
2013-07-15 10:51:01+05:30,50.13,-18.952,4.728,207.16,979.381,979.329
2013-07-15 10:51:02+05:30,50.14,-18.886,4.727,207.15,979.212,978.772
2013-07-15 10:51:05+05:30,50.13,-18.988,4.725,207.01,977.962,978.017
2013-07-15 10:51:06+05:30,50.16,-18.916,4.725,206.95,977.819,978.001
2013-07-15 10:51:07+05:30,50.15,-19.112,4.728,207.12,979.088,979.274
2013-07-15 10:51:08+05:30,50.12,-18.985,4.729,207.15,979.428,979.612
2013-07-15 10:51:09+05:30,50.14,-19.229,4.731,207.25,980.24,980.428
2013-07-15 10:51:10+05:30,50.13,-18.878,4.732,207.29,980.669,980.851
2013-07-15 10:51:11+05:30,50.14,-19.026,4.728,207.18,979.425,979.61
2013-07-15 10:51:12+05:30,50.15,-18.749,4.73,207.23,980.009,980.188
2013-07-15 10:51:13+05:30,50.14,-18.845,4.728,207.14,979.145,979.327
2013-07-15 10:51:14+05:30,50.13,-19.223,4.731,207.26,980.34,980.529
2013-07-15 10:51:15+05:30,50.13,-19.017,4.732,207.33,980.979,981.164
2013-07-15 10:51:16+05:30,50.14,-19.023,4.729,207.19,979.642,979.826
2013-07-15 10:51:17+05:30,50.15,-19.082,4.731,207.25,980.221,980.407
2013-07-15 10:51:18+05:30,50.14,-19.008,4.729,207.15,979.347,979.532
2013-07-15 10:51:19+05:30,50.14,-18.898,4.728,207.12,979.002,979.185
2013-07-15 10:51:20+05:30,50.15,-18.916,4.731,207.26,980.405,980.588
2013-07-15 10:51:21+05:30,50.16,-19.229,4.729,207.17,979.598,979.787
2013-07-15 10:51:22+05:30,50.15,-18.94,4.726,207.01,978.107,978.29
2013-07-15 10:51:23+05:30,50.16,-18.821,4.727,207.09,978.808,978.989
2013-07-15 10:51:24+05:30,50.13,-18.976,4.729,207.1,979.118,979.302
2013-07-15 10:51:25+05:30,50.15,-19.088,4.729,207.16,979.526,979.712
2013-07-15 10:51:26+05:30,50.15,-19.168,4.729,207.13,979.377,979.565
2013-07-15 10:51:27+05:30,50.16,-18.925,4.727,207.08,978.768,978.951
2013-07-15 10:51:28+05:30,50.17,-18.996,4.726,207.01,978.077,978.261
2013-07-15 10:51:29+05:30,50.16,-19.014,4.724,206.94,977.425,977.609
2013-07-15 10:51:30+05:30,50.15,-18.776,4.723,206.89,977.022,977.203
2013-07-15 10:51:31+05:30,50.15,-19.02,4.726,207.02,978.1,978.285
2013-07-15 10:51:32+05:30,50.16,-19.053,4.731,207.26,980.453,980.638
2013-07-15 10:51:33+05:30,50.14,-19.02,4.729,207.16,979.372,979.557
2013-07-15 10:51:34+05:30,50.16,-18.913,4.729,207.15,979.431,979.614
2013-07-15 10:51:35+05:30,50.16,-18.979,4.726,207.03,978.221,978.405
2013-07-15 10:51:36+05:30,50.15,-18.677,4.726,207,978.072,978.25
2013-07-15 10:51:37+05:30,50.14,-19.123,4.727,207.05,978.512,978.699
2013-07-15 10:51:38+05:30,50.16,-18.872,4.726,207.02,978.2,978.382
2013-07-15 10:51:39+05:30,50.16,-19.29,4.727,207.08,978.694,978.884
2013-07-15 10:51:40+05:30,50.16,-18.901,4.726,207.01,978.104,978.287
2013-07-15 10:51:41+05:30,50.15,-18.937,4.723,206.9,976.959,977.142
2013-07-15 10:51:42+05:30,50.16,-18.686,4.724,206.88,977.081,977.26
2013-07-15 10:51:43+05:30,50.15,-19.229,4.722,206.84,976.553,976.743
2013-07-15 10:51:44+05:30,50.14,-18.531,4.723,206.87,976.797,976.973
2013-07-15 10:51:45+05:30,50.13,-19.041,4.739,207.59,983.645,983.829
2013-07-15 10:51:46+05:30,50.14,-18.836,4.738,207.53,983.081,983.262
2013-07-15 10:51:47+05:30,50.16,-19.229,4.737,207.47,982.582,982.77
2013-07-15 10:51:48+05:30,50.12,-18.94,4.74,207.58,983.652,983.834
2013-07-15 10:51:49+05:30,50.14,-19.182,4.735,207.4,981.938,982.126
2013-07-15 10:51:50+05:30,50.13,-18.88,4.733,207.32,981.027,981.209
2013-07-15 10:51:51+05:30,50.14,-19.247,4.732,207.26,980.592,980.78
2013-07-15 10:51:52+05:30,50.12,-18.898,4.731,207.2,980.043,980.225
2013-07-15 10:51:53+05:30,50.14,-18.901,4.731,207.19,980.067,980.249
2013-07-15 10:51:54+05:30,50.14,-19.153,4.732,207.25,980.471,980.658
2013-07-15 10:51:55+05:30,50.14,-19.153,4.732,207.25,980.471,980.658
2013-07-15 10:51:56+05:30,50.13,-18.97,4.732,207.25,980.504,980.687
2013-07-15 10:51:57+05:30,50.13,-19.123,4.729,207.16,979.543,979.729
2013-07-15 10:51:58+05:30,50.11,-19.032,4.729,207.13,979.306,979.491
2013-07-15 10:51:59+05:30,50.12,-19.07,4.736,207.47,982.473,982.658
2013-07-15 10:52:00+05:30,50.13,-18.901,4.735,207.41,981.96,980.917
2013-07-15 10:52:01+05:30,50.13,-19.109,4.73,207.23,980.085,980.043
2013-07-15 10:52:02+05:30,50.14,-18.97,4.729,207.23,980.111,979.726
2013-07-15 10:52:03+05:30,50.12,-18.985,4.731,207.2,979.829,980.301
2013-07-15 10:52:04+05:30,50.14,-18.863,4.728,207.21,979.974,979.406
2013-07-15 10:52:05+05:30,50.12,-18.952,4.73,207.21,980.007,979.871
2013-07-15 10:52:06+05:30,50.13,-19.226,4.731,207.26,980.305,980.493
2013-07-15 10:52:07+05:30,50.14,-18.872,4.731,207.2,980.112,980.293
2013-07-15 10:52:08+05:30,50.12,-19.138,4.733,207.32,981.079,981.266
2013-07-15 10:52:09+05:30,50.14,-18.979,4.735,207.41,981.842,982.025
2013-07-15 10:52:10+05:30,50.13,-19.159,4.731,207.23,980.204,980.391
2013-07-15 10:52:11+05:30,50.12,-18.901,4.736,207.45,982.35,982.532
2013-07-15 10:52:12+05:30,50.13,-19.097,4.735,207.38,981.752,981.938
2013-07-15 10:52:13+05:30,50.12,-18.889,4.739,207.55,983.298,983.479
2013-07-15 10:52:14+05:30,50.14,-18.993,4.738,207.51,982.993,983.176
2013-07-15 10:52:15+05:30,50.13,-18.782,4.742,207.67,984.515,984.694
2013-07-15 10:52:16+05:30,50.12,-19.27,4.742,207.71,984.883,985.071
2013-07-15 10:52:17+05:30,50.14,-18.999,4.739,207.57,983.473,983.657
2013-07-15 10:52:18+05:30,50.12,-19.337,4.736,207.43,982.128,982.318
2013-07-15 10:52:19+05:30,50.14,-18.967,4.735,207.41,981.945,982.128
2013-07-15 10:52:20+05:30,50.15,-19.209,4.734,207.35,981.464,981.652
2013-07-15 10:52:21+05:30,50.13,-19.094,4.732,207.29,980.746,980.932
2013-07-15 10:52:22+05:30,50.13,-19.229,4.734,207.33,981.242,981.431
2013-07-15 10:52:23+05:30,50.14,-19.15,4.734,207.39,981.689,981.876
2013-07-15 10:52:24+05:30,50.14,-19.02,4.732,207.28,980.713,980.897
2013-07-15 10:52:25+05:30,50.12,-19.129,4.732,207.28,980.663,980.849
2013-07-15 10:52:26+05:30,50.13,-18.77,4.73,207.18,979.723,979.903
2013-07-15 10:52:27+05:30,50.16,-19.123,4.731,207.21,980.1,980.286
2013-07-15 10:52:28+05:30,50.15,-18.797,4.732,207.27,980.543,980.723
2013-07-15 10:52:29+05:30,50.13,-19.032,4.734,207.36,981.414,981.598
2013-07-15 10:52:30+05:30,50.13,-18.967,4.737,207.49,982.661,982.844
2013-07-15 10:52:31+05:30,50.13,-19.144,4.739,207.59,983.552,983.738
2013-07-15 10:52:32+05:30,50.14,-18.937,4.741,207.68,984.338,984.52
2013-07-15 10:52:33+05:30,50.14,-18.818,4.743,207.76,985.204,985.383
2013-07-15 10:52:34+05:30,50.14,-18.875,4.735,207.43,981.952,982.133
2013-07-15 10:52:35+05:30,50.12,-19.05,4.741,207.66,984.238,984.422
2013-07-15 10:52:36+05:30,50.14,-19.212,4.735,207.43,982.01,982.198
2013-07-15 10:52:37+05:30,50.13,-18.758,4.734,207.37,981.557,981.736
2013-07-15 10:52:38+05:30,50.12,-19.17,4.733,207.36,981.348,981.535
2013-07-15 10:52:39+05:30,50.13,-18.878,4.737,207.48,982.537,982.718
2013-07-15 10:52:40+05:30,50.13,-19.103,4.736,207.46,982.367,982.553
2013-07-15 10:52:41+05:30,50.13,-19.035,4.739,207.58,983.45,983.634
2013-07-15 10:52:42+05:30,50.13,-19.276,4.735,207.4,981.829,982.019
2013-07-15 10:52:43+05:30,50.13,-18.934,4.738,207.59,983.357,983.539
2013-07-15 10:52:44+05:30,50.14,-19.261,4.739,207.55,983.299,983.488
2013-07-15 10:52:45+05:30,50.13,-19.008,4.737,207.52,982.854,983.037
2013-07-15 10:52:46+05:30,50.15,-19.285,4.739,207.59,983.559,983.748
2013-07-15 10:52:47+05:30,50.15,-19.176,4.741,207.67,984.341,984.527
2013-07-15 10:52:48+05:30,50.15,-19.217,4.744,207.82,985.746,985.934
2013-07-15 10:52:49+05:30,50.13,-19.331,4.744,207.83,985.742,985.932
2013-07-15 10:52:50+05:30,50.15,-19.067,4.747,207.93,986.857,987.041
2013-07-15 10:52:51+05:30,50.14,-19.331,4.748,208.01,987.488,987.678
2013-07-15 10:52:52+05:30,50.15,-19.188,4.744,207.8,985.678,985.865
2013-07-15 10:52:53+05:30,50.13,-19.229,4.744,207.81,985.64,985.828
2013-07-15 10:52:54+05:30,50.15,-19.229,4.745,207.83,985.939,986.127
2013-07-15 10:52:55+05:30,50.14,-19.302,4.744,207.84,985.841,986.03
2013-07-15 10:52:56+05:30,50.15,-19.115,4.746,207.91,986.557,986.743
2013-07-15 10:52:57+05:30,50.15,-19.115,4.746,207.91,986.557,986.743
2013-07-15 10:52:58+05:30,50.14,-19.445,4.743,207.81,985.357,985.549
2013-07-15 10:52:59+05:30,50.14,-19.014,4.746,207.97,986.828,987.011
2013-07-15 10:53:00+05:30,50.12,-19.285,4.746,207.93,986.544,986.732
2013-07-15 10:53:01+05:30,50.15,-18.991,4.746,207.96,986.836,987.019
2013-07-15 10:53:02+05:30,50.16,-19.337,4.748,208.01,987.46,987.769
2013-07-15 10:53:03+05:30,50.14,-383.316,4.746,207.92,986.629,903.43
2013-07-15 10:53:04+05:30,50.13,-7.034,0.033,215.22,2.748,7.044
2013-07-15 10:53:05+05:30,50.14,-6.911,0.032,215.39,0.367,6.918
2013-07-15 10:53:06+05:30,50.12,-6.93,0.032,215.54,0.431,6.938
2013-07-15 10:53:07+05:30,50.13,-6.972,0.032,215.68,0.313,6.979
2013-07-15 10:53:08+05:30,50.14,-7.024,0.033,215.66,0.375,7.034
2013-07-15 10:53:38+05:30,50.14,-6.911,0.032,215.39,0.367,6.918
2013-07-15 10:53:39+05:30,50.12,-6.93,0.032,215.54,0.431,6.938
2013-07-15 10:53:40+05:30,50.13,-6.972,0.032,215.68,0.313,6.979
2013-07-15 10:53:41+05:30,50.14,-7.024,0.033,215.66,0.375,7.034
2013-07-15 10:53:42+05:30,50.11,-6.969,0.032,215.68,0.394,6.98
2013-07-15 10:53:43+05:30,50.13,-6.968,0.032,215.6,0.385,6.979
2013-07-15 10:53:44+05:30,50.12,-6.926,0.032,215.33,0.408,6.938
2013-07-15 10:53:45+05:30,50.1,-19.194,4.727,206.99,978.346,978.534
2013-07-15 10:53:46+05:30,50.13,-18.996,4.73,207.08,979.305,979.489
2013-07-15 10:53:47+05:30,50.14,-19.305,4.727,206.97,978.13,978.321
2013-07-15 10:53:48+05:30,50.13,-18.791,4.728,207.04,978.75,978.931
2013-07-15 10:53:49+05:30,50.12,-19.188,4.732,207.17,980.088,980.276
2013-07-15 10:53:50+05:30,50.13,-19.132,4.731,207.15,979.782,979.969
2013-07-15 10:53:51+05:30,50.11,-19.023,4.732,207.17,980.108,980.293
2013-07-15 10:53:52+05:30,50.11,-19.299,4.731,207.16,979.928,980.118
2013-07-15 10:53:53+05:30,50.13,-18.964,4.73,207.07,979.185,979.369
2013-07-15 10:53:54+05:30,50.13,-19.209,4.731,207.12,979.723,979.911
2013-07-15 10:53:55+05:30,50.13,-19.005,4.732,207.16,980.142,980.326
2013-07-15 10:53:56+05:30,50.13,-19.279,4.73,207.1,979.449,979.639
2013-07-15 10:53:57+05:30,50.14,-19.296,4.731,207.13,979.82,980.01
2013-07-15 10:53:58+05:30,50.12,-19.115,4.729,207.03,978.88,979.067
2013-07-15 10:53:59+05:30,50.13,-19.05,4.729,207.02,978.811,978.996
2013-07-15 10:54:00+05:30,50.14,-19.241,4.729,207.04,978.87,979.059
2013-07-15 10:54:01+05:30,50.14,-19.035,4.725,206.87,977.187,977.372
2013-07-15 10:54:02+05:30,50.12,-19.103,4.727,206.97,978.171,978.357
2013-07-15 10:54:03+05:30,50.13,-19.041,4.726,206.95,977.863,978.049
2013-07-15 10:54:04+05:30,50.12,-18.901,4.724,206.84,976.931,977.114
2013-07-15 10:54:05+05:30,50.11,-19.238,4.721,206.76,976.029,976.218
2013-07-15 10:54:06+05:30,50.11,-19.005,4.723,206.79,976.405,976.59
2013-07-15 10:54:07+05:30,50.12,-19.241,4.723,206.84,976.708,976.897
2013-07-15 10:54:08+05:30,50.12,-19.023,4.724,206.91,977.352,977.537
2013-07-15 10:54:09+05:30,50.13,-18.952,4.724,206.89,977.134,977.318
2013-07-15 10:54:10+05:30,50.12,-18.883,4.725,206.93,977.48,977.662
2013-07-15 10:54:11+05:30,50.13,-19.011,4.725,206.95,977.771,977.955
2013-07-15 10:54:12+05:30,50.13,-19.273,4.723,206.86,976.777,976.967
2013-07-15 10:54:13+05:30,50.13,-18.907,4.724,206.89,977.1,977.283
2013-07-15 10:54:14+05:30,50.13,-7.054,0.033,214.35,0.376,7.064
2013-07-15 10:54:15+05:30,50.13,-6.826,0.032,214.47,0.368,6.835
2013-07-15 10:54:16+05:30,50.13,-6.903,0.032,214.2,0.356,6.912
2013-07-15 10:54:17+05:30,50.12,-6.917,0.032,214.32,0.369,6.927
2013-07-15 10:54:18+05:30,50.12,-6.857,0.032,214.34,0.3,6.864
2013-07-15 10:54:19+05:30,50.12,-6.948,0.032,214.37,0.406,6.96
2013-07-15 10:54:20+05:30,50.09,-6.954,0.032,214.42,0.335,6.962
2013-07-15 10:54:21+05:30,50.11,-6.898,0.032,214.32,0.323,6.916
2013-07-15 10:54:50+05:30,50.12,-6.857,0.032,214.34,0.3,6.864
2013-07-15 10:54:51+05:30,50.12,-6.948,0.032,214.37,0.406,6.96
2013-07-15 10:54:52+05:30,50.09,-6.954,0.032,214.42,0.335,6.962
2013-07-15 10:54:53+05:30,50.11,-6.898,0.032,214.32,0.323,6.916
2013-07-15 10:54:54+05:30,50.12,-6.899,0.032,214.08,0.366,6.846
2013-07-15 10:54:55+05:30,50.13,-6.841,0.032,214.17,0.319,6.851
2013-07-15 10:54:56+05:30,50.12,-6.856,0.032,214.31,0.363,6.871
2013-07-15 10:54:57+05:30,50.13,-18.967,4.718,206.48,973.92,974.105
2013-07-15 10:54:58+05:30,50.14,-19.02,4.716,206.43,973.351,973.537
2013-07-15 10:54:59+05:30,50.13,-19.191,4.717,206.49,973.831,974.02
2013-07-15 10:55:00+05:30,50.12,-19.05,4.716,206.44,973.39,973.576
2013-07-15 10:55:01+05:30,50.14,-19.076,4.716,206.45,973.404,973.59
2013-07-15 10:55:02+05:30,50.12,-18.916,4.716,206.47,973.561,973.745
2013-07-15 10:55:03+05:30,50.15,-19.106,4.715,206.41,973.027,973.215
2013-07-15 10:55:04+05:30,50.11,-18.821,4.718,206.53,974.161,974.343
2013-07-15 10:55:05+05:30,50.12,-19.115,4.716,206.44,973.299,973.486
2013-07-15 10:55:06+05:30,50.12,-19.032,4.717,206.51,973.828,974.014
2013-07-15 10:55:07+05:30,50.12,-18.943,4.717,206.5,973.88,974.064
2013-07-15 10:55:08+05:30,50.13,-18.949,4.712,206.32,972.052,972.237
2013-07-15 10:55:09+05:30,50.12,-19.235,4.714,206.36,972.521,972.712
2013-07-15 10:55:10+05:30,50.13,-19.19,4.711,206.26,971.403,971.593
2013-07-15 10:55:11+05:30,50.13,-19.15,4.712,206.32,971.984,972.173
2013-07-15 10:55:12+05:30,50.12,-19.045,4.708,206.17,970.548,970.735
2013-07-15 10:55:13+05:30,50.13,-18.711,4.7,205.82,967.249,967.43
2013-07-15 10:55:14+05:30,50.12,-19.041,4.695,205.59,965.12,965.308
2013-07-15 10:55:15+05:30,50.12,-18.821,4.695,205.58,965.009,965.193
2013-07-15 10:55:16+05:30,50.11,-133.89,0.635,212.85,18.059,135.102
2013-07-15 10:55:17+05:30,50.13,-6.813,0.032,213.08,0.366,6.823
2013-07-15 10:55:18+05:30,50.12,-6.808,0.032,213.15,0.482,6.825
2013-07-15 10:55:19+05:30,50.13,-6.869,0.032,213.16,0.373,6.879
2013-07-15 10:55:20+05:30,50.13,-6.843,0.032,213.28,0.331,6.851
2013-07-15 10:55:21+05:30,50.12,-6.904,0.032,213.39,0.434,6.918
2013-07-15 10:55:22+05:30,50.12,-6.799,0.032,213.28,0.354,6.808
2013-07-15 10:55:23+05:30,50.1,-6.808,0.032,213.26,0.384,6.818
2013-07-15 10:55:24+05:30,50.12,-6.795,0.032,213.15,0.348,6.804
2013-07-15 10:55:25+05:30,50.12,-6.782,0.032,213.04,0.334,6.79
2013-07-15 10:55:26+05:30,50.09,-6.859,0.032,213.22,0.387,6.87
2013-07-15 10:55:27+05:30,50.12,-6.812,0.032,213.1,0.4,6.824
2013-07-15 10:55:28+05:30,50.1,-6.755,0.032,212.97,0.393,6.766
2013-07-15 10:55:29+05:30,50.1,-500.182,3.228,209.38,454.74,675.996
2013-07-15 10:55:30+05:30,50.07,-18.945,4.708,205.35,966.655,966.841
2013-07-15 10:55:31+05:30,50.1,-18.903,4.704,205.31,965.556,965.741
2013-07-15 10:55:32+05:30,50.08,-18.719,4.701,205.3,964.903,965.084
2013-07-15 10:55:33+05:30,50.08,-18.677,4.701,205.39,965.408,965.589
2013-07-15 10:55:34+05:30,50.06,-18.855,4.699,205.39,964.938,965.123
2013-07-15 10:55:35+05:30,50.07,-18.58,4.695,205.25,963.547,963.726
2013-07-15 10:55:36+05:30,50.08,-18.722,4.698,205.38,964.598,964.779
2013-07-15 10:55:37+05:30,50.06,-18.821,4.696,205.39,964.42,964.603
2013-07-15 10:55:38+05:30,50.06,-18.839,4.698,205.45,965.004,965.188
2013-07-15 10:55:39+05:30,50.05,-18.976,4.699,205.48,965.269,965.456
2013-07-15 10:55:40+05:30,50.05,-19.02,4.699,205.53,965.571,965.759
2013-07-15 10:55:41+05:30,50.04,-18.851,4.7,205.6,966.225,965.492
2013-07-15 10:55:42+05:30,50.07,-18.909,4.699,205.56,965.83,965.607
2013-07-15 10:55:43+05:30,50.05,-18.728,4.695,205.39,964.055,964.281
2013-07-15 10:55:44+05:30,50.04,-18.968,4.695,205.47,964.648,964.464
2013-07-15 10:55:45+05:30,50.05,-19.056,4.692,205.34,963.368,963.344
2013-07-15 10:55:46+05:30,50.04,-18.942,4.692,205.41,964.106,963.556
2013-07-15 10:55:47+05:30,50.04,-18.807,4.688,205.22,961.754,961.938
2013-07-15 10:55:48+05:30,50.05,-18.828,4.685,205.11,960.462,960.647
2013-07-15 10:55:49+05:30,50.03,-18.801,4.69,205.25,962.41,962.594
2013-07-15 10:55:50+05:30,50.04,-18.597,4.693,205.36,963.547,963.726
2013-07-15 10:55:51+05:30,50.05,-18.967,4.694,205.43,964.187,964.373
2013-07-15 10:55:52+05:30,50.03,-19.07,4.697,205.54,965.247,965.436
2013-07-15 10:55:53+05:30,50.02,-18.928,4.698,205.59,965.631,965.816
2013-07-15 10:55:54+05:30,50.03,-18.631,4.7,205.68,966.461,966.64
2013-07-15 10:55:55+05:30,50.04,-18.974,4.699,205.66,966.232,966.418
2013-07-15 10:55:56+05:30,50.03,-19.019,4.698,205.63,965.871,966.058
2013-07-15 10:55:57+05:30,50.04,-18.584,4.7,205.71,966.635,966.813
2013-07-15 10:55:58+05:30,50.02,-18.83,4.7,205.71,966.61,966.794
2013-07-15 10:55:59+05:30,50.02,-18.791,4.693,205.41,963.759,963.942
2013-07-15 10:56:00+05:30,50.03,-18.912,4.688,205.29,962.284,962.47
2013-07-15 10:56:01+05:30,50.04,-88.071,0.416,212.55,7.948,88.429
2013-07-15 10:56:02+05:30,50.04,-88.071,0.416,212.55,7.948,88.429
2013-07-15 10:56:03+05:30,50.03,-6.703,0.032,212.29,0.353,6.713
2013-07-15 10:56:04+05:30,50.01,-6.75,0.032,212.43,0.371,6.76
2013-07-15 10:56:05+05:30,50.02,-6.765,0.032,212.3,0.403,6.777
2013-07-15 10:56:06+05:30,50.03,-6.775,0.032,212.57,0.369,6.785
2013-07-15 10:56:07+05:30,50.04,-6.772,0.032,212.59,0.433,6.786
2013-07-15 10:56:08+05:30,50.02,-6.792,0.032,212.54,0.435,6.806
2013-07-15 10:56:09+05:30,50.03,-6.767,0.032,212.68,0.399,6.778
2013-07-15 10:56:10+05:30,50.03,-6.767,0.032,212.68,0.399,6.778
2013-07-15 10:56:11+05:30,50.04,-6.79,0.032,212.71,0.379,6.801
2013-07-15 10:56:12+05:30,50.03,-6.761,0.032,212.69,0.296,6.768
2013-07-15 10:56:13+05:30,50.03,-6.753,0.032,212.8,0.335,6.761
2013-07-15 10:56:14+05:30,50.03,-6.76,0.032,212.85,0.426,6.773
