T,F1,RP1,C1,V1,A1,AP1
2013-07-31 08:09:30+05:30,50.3,-28.832,0.927,241.48,221.922,223.787
2013-07-31 08:09:31+05:30,50.27,-26.883,0.91,241.5,218.138,219.788
2013-07-31 08:09:32+05:30,50.28,-26.06,0.898,241.46,215.247,216.819
2013-07-31 08:09:33+05:30,50.29,-27.123,0.909,241.49,217.832,219.514
2013-07-31 08:09:34+05:30,50.26,-27.479,0.91,241.43,218.003,219.728
2013-07-31 08:09:35+05:30,50.28,-26.659,0.901,241.42,215.78,217.421
2013-07-31 08:09:36+05:30,50.27,-27.799,0.913,241.38,218.552,220.313
2013-07-31 08:09:37+05:30,50.27,-27.836,0.915,241.37,219.116,220.877
2013-07-31 08:09:38+05:30,50.27,-29.918,0.934,241.26,223.386,225.381
2013-07-31 08:09:39+05:30,50.25,-28.995,0.934,241.25,223.358,225.232
2013-07-31 08:09:40+05:30,50.27,-28.47,0.923,241.29,220.994,222.82
2013-07-31 08:09:41+05:30,50.26,-28.67,0.923,241.34,220.804,217.467
2013-07-31 08:09:42+05:30,50.26,-26.527,0.894,241.32,214.25,216.819
2013-07-31 08:09:43+05:30,50.26,-27.072,0.906,241.24,216.942,217.711
2013-07-31 08:09:44+05:30,50.26,-27.574,0.912,240.78,220.231,219.945
2013-07-31 08:09:45+05:30,50.26,-26.108,0.895,241.11,217.813,215.899
2013-07-31 08:09:46+05:30,50.25,-24.69,0.882,241.18,211.908,212.726
2013-07-31 08:09:47+05:30,50.26,-25.672,0.891,241.19,213.474,215.012
2013-07-31 08:09:48+05:30,50.25,-26.259,0.899,241.19,215.294,216.889
2013-07-31 08:09:49+05:30,50.25,-27.551,0.911,241.14,218.054,219.787
2013-07-31 08:09:50+05:30,50.23,-27.47,0.911,241.14,217.995,219.719
2013-07-31 08:09:51+05:30,50.23,-24.357,0.875,241.21,209.649,211.059
2013-07-31 08:09:52+05:30,50.24,-25.355,0.887,241.25,212.425,213.933
2013-07-31 08:09:53+05:30,50.23,-25.233,0.887,241.27,212.466,213.96
2013-07-31 08:09:54+05:30,50.24,-25.892,0.892,241.24,213.644,215.207
2013-07-31 08:09:55+05:30,50.22,-27.952,0.918,241.23,219.778,221.549
2013-07-31 08:09:56+05:30,50.23,-27.898,0.918,241.24,219.71,221.475
2013-07-31 08:09:57+05:30,50.24,-28.602,0.921,241.28,220.329,222.178
2013-07-31 08:09:58+05:30,50.24,-25.36,0.889,241.37,213.012,214.516
2013-07-31 08:09:59+05:30,50.24,-26.719,0.898,241.34,214.981,216.635
2013-07-31 08:10:00+05:30,50.24,-26.007,0.891,241.37,213.438,215.017
2013-07-31 08:10:01+05:30,50.25,-25.805,0.89,241.35,213.332,214.887
2013-07-31 08:10:02+05:30,50.23,-26.391,0.894,241.31,214.047,215.668
2013-07-31 08:10:03+05:30,50.22,-26.02,0.895,241.22,214.422,215.995
2013-07-31 08:10:04+05:30,50.21,-25.858,0.891,241.25,213.465,215.026
2013-07-31 08:10:05+05:30,50.22,-25.204,0.889,241.27,213.001,214.487
2013-07-31 08:10:06+05:30,50.23,-25.277,0.888,241.19,212.683,214.179
2013-07-31 08:10:07+05:30,50.24,-25.409,0.888,241.2,212.701,214.213
2013-07-31 08:10:08+05:30,50.23,-24.875,0.883,241.23,211.462,212.92
2013-07-31 08:10:09+05:30,50.23,-26.262,0.897,241.25,214.895,216.494
2013-07-31 08:10:10+05:30,50.23,-25.625,0.894,241.31,214.14,215.667
2013-07-31 08:10:11+05:30,50.23,-26.324,0.9,241.29,215.664,217.264
2013-07-31 08:10:12+05:30,50.21,-28.33,0.917,241.23,219.453,221.274
2013-07-31 08:10:13+05:30,50.23,-27.418,0.912,241.25,218.228,219.943
2013-07-31 08:10:14+05:30,50.21,-27.109,0.907,241.24,217.222,218.907
2013-07-31 08:10:15+05:30,50.23,-27.901,0.909,241.24,217.43,219.212
2013-07-31 08:10:16+05:30,50.22,-25.75,0.892,241.27,213.76,215.305
2013-07-31 08:10:17+05:30,50.23,-26.224,0.898,241.24,214.992,216.585
2013-07-31 08:10:18+05:30,50.21,-26.479,0.901,241.24,215.688,217.308
2013-07-31 08:10:19+05:30,50.21,-26.868,0.9,241.26,215.455,217.124
2013-07-31 08:10:20+05:30,50.21,-26.727,0.909,241.22,217.709,219.343
2013-07-31 08:10:21+05:30,50.22,-25.39,0.889,241.16,212.825,214.335
2013-07-31 08:10:22+05:30,50.21,-29.154,0.927,241.05,221.531,223.441
2013-07-31 08:10:23+05:30,50.2,-29.89,0.941,240.97,224.843,226.821
2013-07-31 08:10:24+05:30,50.22,-29.993,0.947,240.98,226.318,228.297
2013-07-31 08:10:25+05:30,50.22,-32.035,0.984,240.84,234.931,237.105
2013-07-31 08:10:26+05:30,50.2,-30.37,0.94,240.79,224.379,226.425
2013-07-31 08:10:28+05:30,50.18,-30.765,0.957,240.76,228.272,230.336
2013-07-31 08:10:29+05:30,50.2,-28.974,0.938,240.68,223.786,225.654
2013-07-31 08:10:30+05:30,50.22,-29.573,0.939,240.77,224.028,225.972
2013-07-31 08:10:31+05:30,50.2,-29.278,0.942,240.74,224.938,226.835
2013-07-31 08:10:32+05:30,50.19,-28.179,0.924,240.81,220.708,222.5
2013-07-31 08:10:33+05:30,50.21,-28.723,0.929,240.98,222.03,223.88
2013-07-31 08:10:34+05:30,50.2,-27.005,0.909,241.02,217.373,219.044
2013-07-31 08:10:35+05:30,50.2,-30.844,0.966,240.9,230.658,232.711
2013-07-31 08:10:36+05:30,50.18,-27.526,0.914,241.04,218.519,220.246
2013-07-31 08:10:37+05:30,50.19,-31.367,0.951,241.01,226.991,229.148
2013-07-31 08:10:38+05:30,50.2,-29.894,0.946,240.92,225.904,227.873
2013-07-31 08:10:39+05:30,50.2,-29.337,0.928,240.99,221.731,223.663
2013-07-31 08:10:40+05:30,50.17,-29.346,0.935,240.92,223.429,225.348
2013-07-31 08:10:41+05:30,50.17,-31.269,0.972,240.85,232.061,232.036
2013-07-31 08:10:42+05:30,50.16,-32.484,0.981,240.81,233.98,233.412
2013-07-31 08:10:43+05:30,50.18,-30.759,0.941,240.89,224.621,229.6
2013-07-31 08:10:44+05:30,50.17,-30.046,0.95,240.75,225.898,228.626
2013-07-31 08:10:45+05:30,50.19,-28.955,0.933,240.78,227.858,224.664
2013-07-31 08:10:46+05:30,50.16,-29.607,0.937,240.74,221.809,225.639
2013-07-31 08:10:47+05:30,50.19,-31.203,0.958,240.74,222.892,230.556
2013-07-31 08:10:48+05:30,50.16,-28.997,0.939,240.72,224.122,225.99
2013-07-31 08:10:49+05:30,50.19,-28.57,0.933,240.78,222.859,224.683
2013-07-31 08:10:50+05:30,50.18,-27.68,0.917,240.76,218.93,220.672
2013-07-31 08:10:51+05:30,50.16,-28.342,0.923,240.85,220.527,222.34
2013-07-31 08:10:52+05:30,50.18,-26.051,0.897,240.81,214.514,216.09
2013-07-31 08:10:53+05:30,50.17,-26.652,0.902,240.76,215.513,217.155
2013-07-31 08:10:54+05:30,50.16,-26.213,0.899,240.69,214.669,216.264
2013-07-31 08:10:55+05:30,50.18,-27.021,0.91,240.73,217.479,219.151
2013-07-31 08:10:56+05:30,50.17,-26.603,0.905,240.77,216.214,217.844
2013-07-31 08:10:57+05:30,50.18,-26.426,0.902,240.84,215.712,217.325
2013-07-31 08:10:58+05:30,50.16,-26.299,0.9,240.73,215.05,216.652
2013-07-31 08:10:59+05:30,50.17,-26.63,0.904,240.68,215.969,217.605
2013-07-31 08:11:00+05:30,50.16,-27.333,0.912,240.43,217.657,219.366
2013-07-31 08:11:01+05:30,50.16,-27.036,0.898,240.13,214.007,215.708
2013-07-31 08:11:02+05:30,50.15,-25.889,0.89,239.93,211.989,213.564
2013-07-31 08:11:04+05:30,50.18,-26.128,0.893,239.99,212.675,214.274
2013-07-31 08:11:05+05:30,50.16,-29.358,0.928,239.93,220.673,222.617
2013-07-31 08:11:06+05:30,50.14,-26.983,0.905,240.09,215.497,217.179
2013-07-31 08:11:07+05:30,50.15,-28.199,0.913,240.08,217.481,219.301
2013-07-31 08:11:08+05:30,50.13,-25.836,0.889,240.1,211.819,213.389
2013-07-31 08:11:09+05:30,50.15,-25.978,0.894,240.34,213.401,214.976
2013-07-31 08:11:10+05:30,50.14,-28,0.907,240.25,216.193,217.998
2013-07-31 08:11:11+05:30,50.14,-28.322,0.916,240.27,218.156,219.987
2013-07-31 08:11:12+05:30,50.16,-27.399,0.895,239.95,212.916,214.672
2013-07-31 08:11:13+05:30,50.12,-26.805,0.896,240.35,213.57,215.245
2013-07-31 08:11:14+05:30,50.14,-27.055,0.908,240.38,216.469,218.153
2013-07-31 08:11:15+05:30,50.13,-26.158,0.897,240.42,213.949,215.542
2013-07-31 08:11:16+05:30,50.14,-26.366,0.898,240.55,214.469,216.084
2013-07-31 08:11:17+05:30,50.14,-27.174,0.909,240.59,216.954,218.65
2013-07-31 08:11:18+05:30,50.16,-27.703,0.913,240.44,217.653,219.409
2013-07-31 08:11:19+05:30,50.14,-27.835,0.912,240.53,217.64,219.412
2013-07-31 08:11:20+05:30,50.16,-27.015,0.913,240.44,217.939,219.607
2013-07-31 08:11:21+05:30,50.14,-27.825,0.925,240.48,220.682,222.429
2013-07-31 08:11:22+05:30,50.13,-29.582,0.934,239.9,221.989,223.951
2013-07-31 08:11:23+05:30,50.13,-31.018,0.962,240.13,228.907,230.999
2013-07-31 08:11:24+05:30,50.14,-30.232,0.937,240.1,222.89,224.931
2013-07-31 08:11:25+05:30,50.12,-31.319,0.969,240.09,230.501,232.619
2013-07-31 08:11:26+05:30,50.13,-33.205,0.992,240.06,235.878,238.203
2013-07-31 08:11:27+05:30,50.12,-31.812,0.999,239.96,237.597,239.717
2013-07-31 08:11:28+05:30,50.13,-31.214,0.968,240.13,230.438,232.543
2013-07-31 08:11:29+05:30,50.13,-29.829,0.941,240.14,223.917,225.895
2013-07-31 08:11:30+05:30,50.13,-32.21,0.98,240.09,233.156,235.37
2013-07-31 08:11:31+05:30,50.14,-33.292,0.997,240.04,237.096,239.422
2013-07-31 08:11:32+05:30,50.12,-31.162,0.97,240.15,230.902,232.996
2013-07-31 08:11:33+05:30,50.14,-30.27,0.965,240.16,229.814,231.799
2013-07-31 08:11:34+05:30,50.14,-29.523,0.943,240.25,224.619,226.551
2013-07-31 08:11:35+05:30,50.13,-29.046,0.929,238.66,219.862,221.772
2013-07-31 08:11:36+05:30,50.13,-28.369,0.916,239.32,217.439,219.281
2013-07-31 08:11:37+05:30,50.13,-29.309,0.931,239.31,220.762,222.699
2013-07-31 08:11:38+05:30,50.13,-28.561,0.925,239.29,219.443,221.294
2013-07-31 08:11:39+05:30,50.13,-29.917,0.938,239.22,222.273,224.278
2013-07-31 08:11:40+05:30,50.12,-32.785,0.965,239.1,228.47,230.81
2013-07-31 08:11:41+05:30,50.13,-31.623,0.967,239,228.852,231.026
2013-07-31 08:11:42+05:30,50.13,-30.749,0.957,239.08,226.726,241.768
2013-07-31 08:11:43+05:30,50.14,-32.083,0.966,239.17,229.001,231.657
2013-07-31 08:11:44+05:30,50.12,-31.43,0.953,239.2,224.927,228.013
2013-07-31 08:11:45+05:30,50.13,-30.439,0.948,239.22,221.761,226.755
2013-07-31 08:11:46+05:30,50.11,-30.885,0.954,239.19,223.582,228.26
2013-07-31 08:11:47+05:30,50.1,-29.013,0.927,239.23,222.341,221.895
2013-07-31 08:11:48+05:30,50.13,-30.441,0.942,239.27,223.346,225.411
2013-07-31 08:11:49+05:30,50.1,-27.871,0.921,239.25,218.688,220.457
2013-07-31 08:11:50+05:30,50.11,-27.608,0.911,239.44,216.303,218.058
2013-07-31 08:11:51+05:30,50.13,-28.122,0.914,239.46,216.975,218.79
2013-07-31 08:11:52+05:30,50.11,-29.688,0.936,239.41,222.127,224.102
2013-07-31 08:11:53+05:30,50.1,-29.113,0.932,239.5,221.27,223.177
2013-07-31 08:11:54+05:30,50.11,-26.726,0.903,239.5,214.538,216.196
2013-07-31 08:11:55+05:30,50.09,-27.453,0.904,239.5,214.697,216.445
2013-07-31 08:11:56+05:30,50.12,-27.107,0.903,239.4,214.428,216.135
2013-07-31 08:11:57+05:30,50.13,-28.27,0.914,239.31,216.984,218.818
2013-07-31 08:11:58+05:30,50.09,-29.236,0.925,239.24,219.33,221.27
2013-07-31 08:11:59+05:30,50.11,-29.123,0.934,239.15,221.552,223.458
2013-07-31 08:12:00+05:30,50.1,-27.83,0.919,239.19,218.048,219.816
2013-07-31 08:12:01+05:30,50.1,-27.28,0.91,239.22,215.917,217.633
2013-07-31 08:12:02+05:30,50.08,-32.071,0.96,239.09,227.294,229.546
2013-07-31 08:12:03+05:30,50.1,-29.117,0.918,239.23,217.576,219.515
2013-07-31 08:12:04+05:30,50.09,-28.368,0.913,239.21,216.475,218.326
2013-07-31 08:12:05+05:30,50.1,-28.546,0.911,239.16,216.099,217.977
2013-07-31 08:12:06+05:30,50.1,-26.978,0.898,239.18,213.121,214.822
2013-07-31 08:12:07+05:30,50.11,-28.143,0.919,239.1,217.994,219.803
2013-07-31 08:12:08+05:30,50.1,-31,0.942,239.09,223.057,225.201
2013-07-31 08:12:09+05:30,50.09,-26.957,0.887,239.22,210.503,212.222
2013-07-31 08:12:10+05:30,50.09,-25.264,0.874,239.06,207.355,208.888
2013-07-31 08:12:11+05:30,50.09,-29.818,0.909,239.02,215.158,217.214
2013-07-31 08:12:12+05:30,50.09,-30.307,0.922,238.98,218.339,220.433
2013-07-31 08:12:13+05:30,50.08,-30.196,0.925,238.96,218.979,221.052
2013-07-31 08:12:14+05:30,50.09,-27.487,0.902,239.01,213.737,215.497
2013-07-31 08:12:15+05:30,50.08,-26.649,0.893,239,211.815,213.485
2013-07-31 08:12:18+05:30,50.07,-27.876,0.907,238.88,214.742,216.544
2013-07-31 08:12:19+05:30,50.07,-29.039,0.917,238.9,217.083,219.016
2013-07-31 08:12:20+05:30,50.08,-26.728,0.897,238.91,212.524,214.198
2013-07-31 08:12:21+05:30,50.07,-27.638,0.901,238.97,213.507,215.288
2013-07-31 08:12:23+05:30,50.07,-26.7,0.9,238.98,213.367,215.031
2013-07-31 08:12:24+05:30,50.07,-27.342,0.907,238.91,215.082,216.813
2013-07-31 08:12:25+05:30,50.06,-29.098,0.929,238.97,220.112,222.027
2013-07-31 08:12:26+05:30,50.07,-28.056,0.919,239.02,217.768,219.568
2013-07-31 08:12:27+05:30,50.07,-27.924,0.919,238.95,217.824,219.607
2013-07-31 08:12:28+05:30,50.06,-27.506,0.91,239.03,215.875,217.62
2013-07-31 08:12:29+05:30,50.06,-28.304,0.925,238.99,219.238,221.057
2013-07-31 08:12:30+05:30,50.06,-28.737,0.934,238.95,221.258,223.117
2013-07-31 08:12:31+05:30,50.06,-30.622,0.964,238.77,228.073,230.119
2013-07-31 08:12:32+05:30,50.08,-27.61,0.919,238.9,217.832,219.575
2013-07-31 08:12:33+05:30,50.05,-26.196,0.893,238.88,211.814,213.427
2013-07-31 08:12:34+05:30,50.06,-25.237,0.886,238.9,210.272,211.781
2013-07-31 08:12:35+05:30,50.05,-25.187,0.887,238.96,210.52,212.021
2013-07-31 08:12:36+05:30,50.05,-25.94,0.897,238.9,212.644,214.22
2013-07-31 08:12:37+05:30,50.05,-26.315,0.898,238.85,212.824,214.445
2013-07-31 08:12:38+05:30,50.04,-26.392,0.899,238.82,213.101,214.729
2013-07-31 08:12:39+05:30,50.04,-28.115,0.921,238.81,218.094,219.899
2013-07-31 08:12:40+05:30,50.04,-26.849,0.903,238.75,213.945,215.623
2013-07-31 08:12:41+05:30,50.05,-25.207,0.885,238.62,209.653,211.163
2013-07-31 08:12:42+05:30,50.05,-25.873,0.893,238.7,211.605,213.181
2013-07-31 08:12:43+05:30,50.04,-25.617,0.891,238.67,211.187,214.328
2013-07-31 08:12:44+05:30,50.04,-30.619,0.914,238.48,216.166,228.668
2013-07-31 08:12:45+05:30,50.05,-29.039,0.93,238.47,217.387,221.832
2013-07-31 08:12:46+05:30,50.05,-26.275,0.894,238.51,216.718,213.082
2013-07-31 08:12:47+05:30,50.04,-26.599,0.9,238.44,213.492,214.706
2013-07-31 08:12:48+05:30,50.02,-24.11,0.867,238.46,208.461,206.81
2013-07-31 08:12:49+05:30,50.05,-23.713,0.869,238.56,205.862,207.223
2013-07-31 08:12:50+05:30,50.05,-23.343,0.866,238.6,205.209,206.533
2013-07-31 08:12:51+05:30,50.05,-23.641,0.867,238.6,205.612,206.966
2013-07-31 08:12:52+05:30,50.04,-25.131,0.879,238.63,208.173,209.685
2013-07-31 08:12:53+05:30,50.04,-24.331,0.875,238.68,207.351,208.774
2013-07-31 08:12:54+05:30,50.05,-23.266,0.866,238.7,205.364,206.678
2013-07-31 08:12:55+05:30,50.05,-22.886,0.86,238.71,204.124,205.403
2013-07-31 08:12:56+05:30,50.04,-23.056,0.864,238.74,204.882,206.175
2013-07-31 08:12:57+05:30,50.06,-23.057,0.862,238.81,204.489,205.784
2013-07-31 08:12:58+05:30,50.05,-22.438,0.856,238.77,203.16,204.396
2013-07-31 08:12:59+05:30,50.05,-23.961,0.871,238.77,206.608,207.993
2013-07-31 08:13:00+05:30,50.04,-24.372,0.873,238.77,207.017,208.447
2013-07-31 08:13:01+05:30,50.05,-23.93,0.873,238.75,207.17,208.548
2013-07-31 08:13:02+05:30,50.05,-24.132,0.874,238.69,207.283,208.683
2013-07-31 08:13:03+05:30,50.04,-24.704,0.88,238.7,208.608,210.066
2013-07-31 08:13:04+05:30,50.04,-24.634,0.878,238.75,208.231,209.683
2013-07-31 08:13:05+05:30,50.05,-24.93,0.879,238.69,208.314,209.8
2013-07-31 08:13:06+05:30,50.06,-26.236,0.889,238.68,210.435,212.064
2013-07-31 08:13:07+05:30,50.05,-26.491,0.895,238.72,212.08,213.728
2013-07-31 08:13:08+05:30,50.07,-26.547,0.9,238.62,213.132,214.779
2013-07-31 08:13:09+05:30,50.06,-28.746,0.923,238.59,218.403,220.286
2013-07-31 08:13:10+05:30,50.05,-27.706,0.904,238.47,213.886,215.673
2013-07-31 08:13:11+05:30,50.08,-25.796,0.888,238.59,210.353,211.928
2013-07-31 08:13:12+05:30,50.05,-27.081,0.901,238.6,213.218,214.93
2013-07-31 08:13:13+05:30,50.07,-27.849,0.904,238.66,213.967,215.771
2013-07-31 08:13:14+05:30,50.06,-28.034,0.907,238.62,214.488,216.312
2013-07-31 08:13:16+05:30,50.06,-26.95,0.902,238.61,213.485,215.18
2013-07-31 08:13:17+05:30,50.05,-26.661,0.894,238.61,211.729,213.401
2013-07-31 08:13:18+05:30,50.08,-27.685,0.913,238.57,216.136,217.902
2013-07-31 08:13:19+05:30,50.06,-31.194,0.943,238.52,222.739,224.913
2013-07-31 08:13:21+05:30,50.07,-28.962,0.931,238.57,220.134,222.031
2013-07-31 08:13:22+05:30,50.08,-29.747,0.924,238.79,218.719,220.733
2013-07-31 08:13:23+05:30,50.06,-30.506,0.946,238.61,223.685,225.756
2013-07-31 08:13:24+05:30,50.07,-32.918,0.966,238.61,228.225,230.587
2013-07-31 08:13:25+05:30,50.08,-27.77,0.883,238.83,208.949,210.787
2013-07-31 08:13:26+05:30,50.05,-33.536,0.954,238.66,225.079,227.563
2013-07-31 08:13:27+05:30,50.06,-33.277,0.951,238.59,224.398,226.852
2013-07-31 08:13:28+05:30,50.05,-39.615,1.006,238.52,236.542,239.837
2013-07-31 08:13:29+05:30,50.05,-37.206,0.997,238.69,235.04,237.967
2013-07-31 08:13:30+05:30,50.05,-31.312,0.957,238.62,226.3,228.455
2013-07-31 08:13:31+05:30,50.04,-33.887,0.966,238.67,227.948,230.453
2013-07-31 08:13:32+05:30,50.05,-32.205,0.955,238.69,225.612,227.899
2013-07-31 08:13:33+05:30,50.06,-38.167,1.005,238.56,236.775,239.832
2013-07-31 08:13:34+05:30,50.07,-37.704,0.992,238.52,233.627,236.65
2013-07-31 08:13:35+05:30,50.05,-35.91,0.987,238.49,232.645,235.4
2013-07-31 08:13:36+05:30,50.06,-33.318,0.982,238.58,231.959,234.339
2013-07-31 08:13:37+05:30,50.04,-30.546,0.952,238.6,225.1,227.163
2013-07-31 08:13:38+05:30,50.05,-30.659,0.968,238.55,228.811,230.856
2013-07-31 08:13:39+05:30,50.06,-32.755,0.997,238.55,235.551,237.818
2013-07-31 08:13:40+05:30,50.05,-31.259,0.969,238.61,229.143,231.265
2013-07-31 08:13:41+05:30,50.07,-32.673,0.979,238.57,231.374,233.67
2013-07-31 08:13:42+05:30,50.06,-31.343,0.976,238.71,230.835,232.954
2013-07-31 08:13:43+05:30,50.05,-29.779,0.956,238.77,226.388,230.638
2013-07-31 08:13:44+05:30,50.07,-31.356,0.973,238.69,230.197,230.68
2013-07-31 08:13:45+05:30,50.07,-29.471,0.973,238.65,229.985,227.273
2013-07-31 08:13:46+05:30,50.06,-30.569,0.968,238.68,234.143,231.109
2013-07-31 08:13:47+05:30,50.08,-32.496,1.001,238.58,243.251,239.027
2013-07-31 08:13:48+05:30,50.07,-33.069,1.009,238.61,237.87,240.65
2013-07-31 08:13:49+05:30,50.08,-33.343,0.99,238.66,229.92,236.272
2013-07-31 08:13:50+05:30,50.05,-32.995,0.984,238.57,232.425,234.756
2013-07-31 08:13:51+05:30,50.08,-32.854,1.012,238.59,239.226,241.472
2013-07-31 08:13:52+05:30,50.07,-31.332,0.964,238.71,227.941,230.084
2013-07-31 08:13:53+05:30,50.08,-30.521,0.948,238.71,224.209,226.277
2013-07-31 08:13:54+05:30,50.08,-30.766,0.963,238.67,227.827,229.895
2013-07-31 08:13:56+05:30,50.08,-31.131,0.952,238.7,225.007,227.15
2013-07-31 08:13:57+05:30,50.06,-33.11,0.976,238.68,230.605,232.97
2013-07-31 08:13:58+05:30,50.06,-29.323,0.936,238.72,221.399,223.332
2013-07-31 08:13:59+05:30,50.08,-29.857,0.938,238.72,221.945,223.945
2013-07-31 08:14:00+05:30,50.07,-35.549,1.004,238.45,236.843,239.496
2013-07-31 08:14:01+05:30,50.06,-36.662,1.034,238.45,243.726,246.468
2013-07-31 08:14:02+05:30,50.06,-33.86,1.008,238.4,238.006,240.402
2013-07-31 08:14:03+05:30,50.06,-33.115,1,238.49,236.16,238.47
2013-07-31 08:14:04+05:30,50.06,-32.294,1.007,238.49,238.006,240.187
2013-07-31 08:14:05+05:30,50.08,-31.852,0.989,238.39,233.697,235.857
2013-07-31 08:14:06+05:30,50.06,-30.742,0.97,238.31,229.004,231.058
2013-07-31 08:14:07+05:30,50.05,-30.467,0.969,238.4,228.925,230.944
2013-07-31 08:14:08+05:30,50.06,-32.315,0.994,238.36,234.788,237.002
2013-07-31 08:14:09+05:30,50.05,-32.832,0.993,238.37,234.406,236.694
2013-07-31 08:14:10+05:30,50.05,-31.977,0.978,238.46,231.116,233.318
2013-07-31 08:14:11+05:30,50.06,-29.902,0.954,238.51,225.516,227.489
2013-07-31 08:14:12+05:30,50.04,-30.653,0.963,238.5,227.734,229.788
2013-07-31 08:14:13+05:30,50.02,-29.36,0.947,238.53,223.914,225.831
2013-07-31 08:14:14+05:30,50.05,-29.894,0.95,238.53,224.68,226.66
2013-07-31 08:14:16+05:30,50.05,-30.768,0.962,238.57,227.494,229.565
2013-07-31 08:14:17+05:30,50.04,-30.289,0.954,238.59,225.555,227.579
2013-07-31 08:14:18+05:30,50.03,-32.063,0.98,238.42,231.527,233.736
2013-07-31 08:14:19+05:30,50.03,-30.226,0.951,237.88,224.115,226.144
2013-07-31 08:14:20+05:30,50.05,-30.678,0.958,237.94,225.943,228.016
2013-07-31 08:14:21+05:30,50.05,-29.362,0.94,237.94,221.828,223.763
2013-07-31 08:14:22+05:30,50.03,-30.294,0.941,237.96,221.746,223.806
2013-07-31 08:14:23+05:30,50.04,-28.46,0.927,238.03,218.771,220.614
2013-07-31 08:14:24+05:30,50.03,-28.679,0.924,237.98,218.1,219.978
2013-07-31 08:14:25+05:30,50.05,-29.54,0.934,237.96,220.354,222.325
2013-07-31 08:14:26+05:30,50.02,-30.107,0.939,238.09,221.543,223.58
2013-07-31 08:14:28+05:30,50.06,-31.356,0.947,238.09,223.208,225.4
2013-07-31 08:14:29+05:30,50.03,-31.679,0.945,237.89,222.625,224.868
2013-07-31 08:14:30+05:30,50.03,-30.888,0.949,237.95,223.688,225.81
2013-07-31 08:14:31+05:30,50.04,-30.104,0.931,238.06,219.547,221.602
2013-07-31 08:14:32+05:30,50.03,-27.289,0.9,238.05,212.569,214.314
2013-07-31 08:14:33+05:30,50.03,-28.158,0.912,238.04,215.376,217.209
2013-07-31 08:14:34+05:30,50.03,-29.562,0.925,238.92,218.972,220.958
2013-07-31 08:14:35+05:30,50.05,-27.948,0.913,238.88,216.414,218.211
2013-07-31 08:14:36+05:30,50.05,-27.782,0.913,238.83,216.219,217.997
2013-07-31 08:14:37+05:30,50.03,-27.218,0.896,238.98,212.41,214.147
2013-07-31 08:14:38+05:30,50.04,-27.733,0.905,238.91,214.331,216.118
2013-07-31 08:14:39+05:30,50.05,-27.262,0.896,238.85,212.16,213.905
2013-07-31 08:14:40+05:30,50.04,-27.12,0.904,238.92,214.214,215.924
2013-07-31 08:14:41+05:30,50.05,-27.263,0.904,238.99,214.319,216.046
2013-07-31 08:14:42+05:30,50.02,-25.64,0.891,238.97,211.372,212.921
2013-07-31 08:14:43+05:30,50.04,-26.952,0.899,238.91,213.071,214.769
2013-07-31 08:14:44+05:30,50.05,-26.836,0.905,238.92,214.592,210.583
2013-07-31 08:14:45+05:30,50.02,-25.035,0.895,238.91,212.215,211.644
2013-07-31 08:14:46+05:30,50.03,-26.28,0.895,238.88,212.266,211.714
2013-07-31 08:14:47+05:30,50.02,-26.011,0.894,238.7,213.01,213.501
2013-07-31 08:14:48+05:30,50.04,-29.761,0.941,238.64,221.265,224.478
2013-07-31 08:14:49+05:30,50.04,-31.097,0.966,238.52,225.063,230.383
2013-07-31 08:14:50+05:30,50.02,-31.325,0.948,238.41,223.939,226.12
2013-07-31 08:14:51+05:30,50.01,-30.251,0.941,238.43,222.381,224.429
2013-07-31 08:14:52+05:30,50.03,-27.069,0.894,238.51,211.493,213.218
2013-07-31 08:14:53+05:30,50.04,-25.05,0.88,238.59,208.365,209.866
2013-07-31 08:14:54+05:30,50.01,-24.089,0.872,238.55,206.509,207.91
2013-07-31 08:14:55+05:30,50.03,-24.976,0.882,238.55,208.957,210.444
2013-07-31 08:14:56+05:30,50.01,-24.248,0.875,238.64,207.44,208.852
2013-07-31 08:14:57+05:30,50.02,-24.919,0.884,238.64,209.584,211.06
2013-07-31 08:14:58+05:30,50.02,-24.386,0.879,238.68,208.496,209.917
2013-07-31 08:14:59+05:30,50.02,-24.974,0.881,238.67,208.711,210.2
2013-07-31 08:15:00+05:30,50.02,-27.523,0.91,238.62,215.348,217.1
2013-07-31 08:15:01+05:30,50.01,-28.023,0.911,238.56,215.603,217.416
2013-07-31 08:15:02+05:30,50.01,-25.717,0.891,238.63,211.025,212.587
2013-07-31 08:15:04+05:30,50.01,-24.957,0.884,238.65,209.498,210.98
2013-07-31 08:15:05+05:30,50.02,-24.347,0.873,238.68,206.84,208.268
2013-07-31 08:15:06+05:30,50.02,-27.47,0.917,238.54,217.036,218.768
2013-07-31 08:15:07+05:30,50.01,-25.366,0.886,238.61,209.853,211.381
2013-07-31 08:15:08+05:30,50.01,-27.623,0.907,238.58,214.606,216.376
2013-07-31 08:15:09+05:30,50.01,-26.546,0.896,238.55,212.082,213.737
2013-07-31 08:15:10+05:30,50.01,-30.601,0.954,238.43,225.51,227.576
2013-07-31 08:15:11+05:30,50.01,-23.325,0.865,238.6,205.004,206.327
2013-07-31 08:15:12+05:30,50,-26.73,0.899,238.64,212.922,214.593
2013-07-31 08:15:13+05:30,50.01,-29.055,0.926,238.56,219.076,220.995
